image_name,gender,age_group,emoticon,ornaments,character_name,face_pos_1x,face_pos_1y,face_pos_2x,face_pos_2y
data (4345).jpg,2,3,5,2,-1,141,625,829,1480
data (4346).jpg,2,3,5,2,-1,145,562,736,1458
data (4347).jpg,2,3,5,2,-1,424,622,882,1201
data (4353).jpg,2,3,4,2,-1,0,879,422,1384
data (4358).jpg,2,3,5,2,-1,95,891,437,1244
data (4358).jpg,2,3,5,2,-1,666,937,1003,1296
data (4366).jpg,1,3,5,5,-1,119,476,294,670
data (4366).jpg,1,3,5,5,-1,774,405,994,744
data (4368).jpg,2,3,5,2,-1,159,906,356,1122
data (4368).jpg,2,3,5,2,-1,745,866,929,1050
data (4369).jpg,2,3,5,2,-1,351,568,785,1082
data (4370).jpg,2,3,5,2,-1,224,620,601,1122
data (4371).jpg,1,3,5,2,-1,257,972,686,1513
data (4372).jpg,2,3,5,6,-1,427,844,934,1465
data (4373).jpg,2,3,4,2,-1,560,802,938,1361
data (4375).jpg,1,3,1,2,-1,376,918,719,1328
data (4376).jpg,1,3,6,5,-1,298,774,761,1238
data (4377).jpg,1,3,5,5,-1,186,618,839,1424
data (4378).jpg,2,3,5,2,-1,900,110,1555,892
data (4379).jpg,2,3,5,2,-1,771,55,1382,822
data (4380).jpg,2,3,1,2,-1,186,613,592,1155
data (4381).jpg,2,1,4,5,-1,1095,319,1511,754
data (4382).jpg,1,4,1,5,-1,994,289,1323,685
data (4383).jpg,1,3,3,1,-1,369,744,657,1104
data (4384).jpg,1,3,3,1,-1,298,592,670,1035
data (4387).jpg,1,3,4,1,-1,254,745,697,1183
data (4388).jpg,1,3,4,1,-1,472,602,760,920
data (4390).jpg,1,3,5,5,-1,737,859,862,993
data (4391).jpg,1,3,4,1,-1,338,471,971,1128
data (4393).jpg,1,3,3,5,-1,348,503,760,929
data (4395).jpg,2,3,4,1,-1,284,667,518,964
data (4396).jpg,2,2,4,5,-1,408,428,932,989
data (4408).jpg,1,3,5,5,-1,57,537,283,840
data (4408).jpg,1,3,5,5,-1,790,468,987,709
data (4409).jpg,1,3,5,5,-1,401,556,611,817
data (4414).jpg,2,3,6,5,-1,527,481,927,997
data (4420).jpg,1,5,5,5,-1,351,964,531,1195
data (4420).jpg,1,5,5,5,-1,33,1036,166,1346
data (4421).jpg,1,5,5,5,-1,538,821,672,1081
data (4421).jpg,1,5,5,5,-1,13,927,147,1259
data (4422).jpg,1,4,5,5,-1,1737,296,2091,832
data (4423).jpg,1,5,6,5,-1,639,191,877,522
data (4423).jpg,1,4,6,5,-1,1757,240,2099,674
data (4424).jpg,1,3,4,1,-1,822,239,1218,722
data (4425).jpg,2,4,4,5,-1,252,368,450,618
data (4425).jpg,2,4,4,5,-1,746,344,908,544
data (4425).jpg,2,4,4,5,-1,334,800,462,962
data (4425).jpg,2,4,4,5,-1,772,944,892,1113
data (4425).jpg,2,4,4,5,-1,750,1288,972,1571
data (4425).jpg,2,4,4,5,-1,188,1278,328,1507
data (4440).jpg,1,4,5,5,-1,429,456,701,781
data (4441).jpg,1,4,5,5,-1,406,526,684,845
data (4448).jpg,2,4,5,5,-1,518,75,790,493
data (4450).jpg,2,4,5,5,-1,363,67,657,391
data (4458).jpg,2,3,6,5,-1,313,981,473,1169
data (4464).jpg,2,3,5,2,-1,368,517,649,867
data (4465).jpg,2,3,5,2,-1,364,574,723,958
data (4466).jpg,2,3,5,2,-1,162,624,576,1033
data (4467).jpg,2,3,5,2,-1,314,575,743,1095
data (4468).jpg,2,4,5,2,-1,404,625,816,1166
data (4469).jpg,2,4,5,2,-1,442,543,852,1045
data (4470).jpg,2,1,5,1,-1,666,709,883,913
data (4471).jpg,2,1,5,1,-1,639,769,850,993
data (4472).jpg,2,1,5,1,-1,401,627,655,915
data (4473).jpg,2,1,4,1,-1,366,624,601,888
data (4476).jpg,2,4,6,2,-1,632,532,846,848
data (4476).jpg,2,4,5,2,-1,398,484,585,794
data (4478).jpg,2,3,5,2,-1,435,695,835,1142
data (4479).jpg,2,3,3,2,-1,435,706,735,1074
data (4480).jpg,2,3,4,2,-1,443,949,647,1159
data (4482).jpg,2,3,5,2,-1,233,447,744,1034
data (4483).jpg,2,3,6,5,-1,427,490,759,894
data (4484).jpg,2,3,5,2,-1,314,434,777,953
data (4485).jpg,2,3,5,2,-1,425,488,818,954
data (4486).jpg,2,3,6,5,-1,442,412,766,794
data (4489).jpg,2,3,3,2,-1,892,202,1219,612
data (4490).jpg,2,3,5,2,-1,790,144,1198,582
data (4493).jpg,1,4,5,2,-1,260,821,493,1108
data (4493).jpg,2,4,4,2,-1,570,830,747,1041
data (4494).jpg,1,4,5,2,-1,277,786,519,1097
data (4495).jpg,2,4,5,2,-1,231,691,657,1162
data (4496).jpg,2,4,4,2,-1,125,637,535,1080
data (4497).jpg,2,4,4,5,-1,440,642,767,1073
data (4498).jpg,2,4,5,2,-1,205,260,800,1072
data (4499).jpg,2,3,5,2,-1,398,834,894,1582
data (4500).jpg,2,3,5,2,-1,212,890,716,1520
data (4501).jpg,2,3,5,1,-1,293,682,823,1322
data (4502).jpg,2,3,5,1,-1,232,503,963,1349
data (4503).jpg,2,4,1,2,-1,541,575,933,983
data (4503).jpg,2,4,1,2,-1,56,583,370,931
data (4504).jpg,2,4,5,2,-1,163,618,433,899
data (4504).jpg,2,4,1,2,-1,620,565,953,960
data (4505).jpg,2,4,2,5,-1,669,567,967,974
data (4505).jpg,2,4,4,5,-1,85,447,390,790
data (4506).jpg,2,4,5,2,-1,567,943,804,1205
data (4507).jpg,2,4,5,2,-1,476,1037,706,1298
data (4510).jpg,1,3,5,2,-1,219,443,807,1172
data (4511).jpg,1,3,5,2,-1,161,744,1072,1861
data (4512).jpg,1,3,4,2,-1,308,778,862,1406
data (4514).jpg,1,3,4,5,-1,396,876,739,1364
data (4515).jpg,2,3,6,5,-1,345,866,824,1345
data (4516).jpg,2,3,5,2,-1,317,817,803,1355
data (4517).jpg,2,3,5,2,-1,232,817,695,1335
data (4520).jpg,1,3,1,2,-1,149,875,368,1137
data (4520).jpg,1,3,5,2,-1,713,854,958,1165
data (4522).jpg,2,4,5,6,-1,155,639,358,872
data (4522).jpg,1,4,5,6,-1,658,616,797,790
data (4523).jpg,2,3,3,5,-1,474,413,737,808
data (4524).jpg,2,3,3,5,-1,403,440,665,750
data (4525).jpg,2,3,5,2,-1,522,422,841,853
data (4526).jpg,2,3,5,2,-1,538,396,858,914
data (4527).jpg,2,3,5,2,-1,459,502,716,849
data (4528).jpg,2,3,5,2,-1,494,516,712,834
data (4529).jpg,2,3,5,2,-1,414,514,675,818
data (4530).jpg,1,3,5,2,-1,601,446,940,762
data (4530).jpg,2,3,1,5,-1,4,617,141,925
data (4531).jpg,1,3,5,2,-1,329,536,729,976
data (4532).jpg,1,3,5,2,-1,430,309,783,708
data (4533).jpg,1,3,5,2,-1,456,686,691,967
data (4535).jpg,2,3,5,2,-1,153,606,794,1285
data (4537).jpg,2,3,5,1,-1,344,734,703,1113
data (4538).jpg,2,3,4,1,-1,409,633,742,1074
data (4539).jpg,2,3,5,1,-1,423,656,749,1106
data (4540).jpg,2,3,4,1,-1,380,621,704,1042
data (4541).jpg,2,3,4,1,-1,536,717,842,1071
data (4542).jpg,2,3,4,6,-1,353,727,826,1238
data (4543).jpg,2,3,4,6,-1,375,648,846,1201
data (4544).jpg,2,3,4,1,-1,506,784,819,1095
data (4545).jpg,2,3,4,1,-1,552,726,865,1069
data (4546).jpg,2,3,5,2,-1,215,776,654,1260
data (4547).jpg,2,3,3,5,-1,180,646,617,1146
data (4548).jpg,2,3,1,2,-1,407,710,672,1041
data (4549).jpg,2,3,5,1,-1,301,684,865,1343
data (4550).jpg,2,3,5,2,-1,392,590,972,1250
data (4551).jpg,2,3,3,1,-1,304,554,873,1128
data (4552).jpg,2,3,5,1,-1,207,625,851,1320
data (4553).jpg,2,3,4,1,-1,281,618,783,1200
data (4553).jpg,2,3,6,5,-1,953,871,1040,959
data (4554).jpg,2,3,4,1,-1,221,557,840,1243
data (4555).jpg,2,3,6,1,-1,283,625,790,1187
data (4556).jpg,2,3,4,1,-1,239,571,818,1235
data (4557).jpg,2,3,4,1,-1,270,587,820,1180
data (4558).jpg,2,3,5,1,-1,231,535,817,1212
data (4559).jpg,2,3,4,1,-1,125,436,894,1256
data (4560).jpg,2,3,5,1,-1,360,360,764,787
data (4560).jpg,2,3,4,1,-1,331,1444,741,1888
data (4561).jpg,2,3,4,1,-1,62,574,832,1269
data (4562).jpg,2,3,4,1,-1,198,405,1024,1334
data (4563).jpg,2,3,4,1,-1,31,546,895,1317
data (4564).jpg,2,3,4,1,-1,9,552,859,1322
data (4565).jpg,2,3,4,1,-1,178,451,884,1228
data (4566).jpg,2,3,4,1,-1,234,474,967,1287
data (4567).jpg,2,3,4,1,-1,315,721,786,1207
data (4568).jpg,2,3,4,1,-1,74,523,857,1280
data (4569).jpg,2,3,4,1,-1,225,677,742,1208
data (4570).jpg,2,3,5,1,-1,183,494,873,1229
data (4571).jpg,2,3,4,1,-1,166,435,905,1276
data (4572).jpg,2,3,4,1,-1,2,382,950,1380
data (4573).jpg,2,3,4,1,-1,639,749,1043,1223
data (4573).jpg,2,3,5,1,-1,11,747,428,1208
data (4574).jpg,2,3,4,1,-1,249,626,832,1214
data (4575).jpg,2,3,4,1,-1,104,506,874,1245
data (4576).jpg,2,3,1,1,-1,204,567,810,1183
data (4577).jpg,2,3,5,1,-1,298,383,771,877
data (4577).jpg,2,3,4,1,-1,337,1518,774,1972
data (4578).jpg,2,3,4,1,-1,187,530,839,1197
data (4579).jpg,2,3,4,1,-1,100,537,773,1177
data (4580).jpg,2,3,4,1,-1,168,447,840,1165
data (4581).jpg,2,3,4,1,-1,182,304,1000,1270
data (4582).jpg,2,3,4,1,-1,103,469,896,1233
data (4583).jpg,1,4,4,1,-1,376,794,565,972
data (4583).jpg,1,3,4,1,-1,42,675,143,780
data (4584).jpg,1,4,4,1,-1,387,761,556,962
data (4585).jpg,1,3,4,5,-1,325,622,993,1550
data (4586).jpg,1,3,4,5,-1,372,763,885,1421
data (4587).jpg,1,3,5,1,-1,438,986,784,1384
data (4588).jpg,1,3,5,1,-1,438,620,673,934
data (4589).jpg,1,3,5,1,-1,281,518,550,843
data (4590).jpg,1,3,4,1,-1,629,686,837,948
data (4591).jpg,1,3,6,1,-1,437,658,650,923
data (4592).jpg,1,3,6,1,-1,519,797,712,1028
data (4593).jpg,2,4,4,5,-1,527,382,721,626
data (4594).jpg,2,3,6,1,-1,265,669,753,1251
data (4595).jpg,2,3,6,1,-1,279,622,755,1135
data (4596).jpg,2,3,6,1,-1,312,622,762,1116
data (4598).jpg,2,3,6,5,-1,273,602,727,1110
data (4599).jpg,2,3,4,1,-1,165,583,893,1353
data (4600).jpg,2,3,4,1,-1,329,756,698,1156
data (4601).jpg,2,3,4,1,-1,383,775,737,1198
data (4603).jpg,2,3,4,1,-1,289,606,735,1119
data (4606).jpg,2,3,3,1,-1,247,684,961,1463
data (4607).jpg,2,3,4,1,-1,406,815,726,1173
data (4608).jpg,2,3,5,1,-1,184,663,950,1404
data (4609).jpg,2,3,4,1,-1,399,813,720,1155
data (4610).jpg,2,3,5,1,-1,179,712,757,1236
data (4611).jpg,2,3,6,1,-1,221,616,864,1266
data (4612).jpg,2,3,5,1,-1,432,856,685,1127
data (4613).jpg,2,3,6,1,-1,369,709,836,1166
data (4614).jpg,2,3,5,1,-1,320,635,962,1326
data (4615).jpg,2,3,1,5,-1,489,565,1012,1268
data (4616).jpg,2,3,5,1,-1,354,769,743,1178
data (4617).jpg,2,3,5,1,-1,363,775,689,1130
data (4618).jpg,2,3,6,1,-1,294,656,869,1293
data (4619).jpg,2,3,4,1,-1,425,753,736,1133
data (4620).jpg,2,3,5,1,-1,337,680,820,1206
data (4621).jpg,2,3,6,1,-1,256,630,868,1330
data (4622).jpg,2,3,6,1,-1,354,617,806,1154
data (4623).jpg,2,3,4,1,-1,404,818,690,1162
data (4624).jpg,2,3,4,1,-1,383,856,723,1222
data (4626).jpg,2,3,3,1,-1,161,986,791,1516
data (4628).jpg,2,3,6,1,-1,453,322,691,610
data (4629).jpg,2,3,4,1,-1,361,377,636,646
data (4630).jpg,2,3,3,5,-1,326,610,784,1166
data (4631).jpg,2,3,4,1,-1,198,637,822,1322
data (4633).jpg,2,3,4,1,-1,621,430,763,602
data (4634).jpg,2,3,4,1,-1,324,426,958,1299
data (4635).jpg,2,3,6,1,-1,558,287,784,495
data (4635).jpg,2,3,6,1,-1,570,991,773,1198
data (4636).jpg,2,3,4,1,-1,423,525,876,1056
data (4639).jpg,2,3,4,1,-1,312,545,767,1080
data (4641).jpg,2,3,5,2,-1,400,722,574,941
data (4643).jpg,2,3,5,1,-1,350,819,725,1183
data (4644).jpg,2,3,4,1,-1,390,852,657,1174
data (4645).jpg,2,3,4,1,-1,277,767,652,1163
data (4646).jpg,2,3,5,1,-1,357,585,908,1201
data (4647).jpg,2,3,5,1,-1,311,512,920,1190
data (4648).jpg,2,3,5,1,-1,281,290,1078,1189
data (4648).jpg,2,3,5,1,-1,136,1439,710,2032
data (4649).jpg,2,3,4,1,-1,298,588,756,1075
data (4650).jpg,2,3,5,1,-1,341,635,905,1170
data (4651).jpg,2,3,5,1,-1,253,585,934,1261
data (4652).jpg,2,3,5,1,-1,361,536,965,1200
data (4653).jpg,2,3,4,1,-1,306,415,838,968
data (4653).jpg,2,3,4,1,-1,422,1500,954,2102
data (4654).jpg,2,3,5,1,-1,255,536,782,1131
data (4655).jpg,2,3,5,1,-1,288,491,894,1142
data (4656).jpg,2,3,4,1,-1,244,372,815,961
data (4656).jpg,2,3,4,1,-1,279,1420,801,1973
data (4657).jpg,2,3,5,1,-1,272,477,938,1143
data (4658).jpg,2,3,5,1,-1,185,439,796,1074
data (4659).jpg,1,3,5,1,-1,509,701,858,1090
data (4660).jpg,1,3,5,1,-1,361,994,668,1303
data (4661).jpg,2,3,5,5,-1,447,750,727,1067
data (4662).jpg,1,3,4,1,-1,608,935,878,1257
data (4663).jpg,1,3,5,1,-1,98,546,303,760
data (4664).jpg,2,3,4,1,-1,111,770,668,1348
data (4665).jpg,2,3,5,1,-1,304,802,872,1387
data (4666).jpg,1,3,6,1,-1,476,671,700,920
data (4667).jpg,1,3,4,1,-1,338,492,526,717
data (4668).jpg,2,3,4,1,-1,592,697,905,1029
data (4669).jpg,2,3,4,1,-1,698,887,962,1161
data (4670).jpg,2,3,4,1,-1,507,774,817,1067
data (4671).jpg,1,3,4,6,-1,624,824,822,1045
data (4672).jpg,1,3,5,6,-1,346,475,664,813
data (4673).jpg,2,3,5,1,-1,128,700,1081,1782
data (4674).jpg,2,3,4,1,-1,107,634,740,1404
data (4675).jpg,2,3,5,1,-1,252,777,897,1432
data (4676).jpg,2,3,5,1,-1,205,725,937,1483
data (4677).jpg,2,3,4,1,-1,283,819,750,1304
data (4678).jpg,2,3,5,1,-1,139,646,900,1504
data (4679).jpg,2,3,4,1,-1,11,588,759,1359
data (4680).jpg,2,3,4,1,-1,0,608,721,1363
data (4681).jpg,2,3,5,1,-1,131,577,831,1345
data (4682).jpg,2,3,6,1,-1,116,675,920,1558
data (4683).jpg,2,3,4,1,-1,60,510,974,1369
data (4684).jpg,2,3,6,1,-1,263,643,787,1226
data (4685).jpg,2,3,4,1,-1,7,478,756,1272
data (4686).jpg,2,3,4,1,-1,125,485,890,1275
data (4687).jpg,2,3,4,1,-1,73,690,718,1343
data (4688).jpg,2,3,4,1,-1,218,518,810,1231
data (4689).jpg,2,3,4,1,-1,152,584,752,1204
data (4690).jpg,2,3,4,1,-1,165,586,841,1310
data (4691).jpg,2,3,4,1,-1,301,606,962,1359
data (4692).jpg,2,3,4,1,-1,248,614,893,1345
data (4693).jpg,2,3,4,1,-1,172,682,804,1365
data (4694).jpg,2,3,4,1,-1,247,571,888,1298
data (4695).jpg,2,3,4,1,-1,261,488,861,1183
data (4696).jpg,2,3,4,1,-1,252,542,1001,1310
data (4697).jpg,2,3,4,1,-1,267,600,831,1203
data (4698).jpg,2,3,4,1,-1,231,674,853,1301
data (4699).jpg,2,3,4,1,-1,255,669,856,1342
data (4700).jpg,2,3,4,1,-1,217,531,925,1358
data (4701).jpg,2,3,4,1,-1,242,619,854,1340
data (4702).jpg,2,3,4,1,-1,134,670,878,1444
data (4703).jpg,2,3,4,1,-1,329,662,943,1254
data (4704).jpg,2,3,5,1,-1,249,683,947,1404
data (4705).jpg,2,3,5,1,-1,325,706,972,1398
data (4706).jpg,2,3,5,1,-1,306,781,865,1343
data (4707).jpg,2,3,5,1,-1,312,752,921,1362
data (4708).jpg,2,3,3,1,-1,240,723,822,1320
data (4709).jpg,2,3,5,1,-1,179,700,789,1379
data (4710).jpg,2,3,5,1,-1,110,183,436,518
data (4711).jpg,2,3,4,1,-1,107,183,432,525
data (4712).jpg,2,4,4,5,-1,274,774,414,943
data (4712).jpg,1,4,4,5,-1,571,639,769,840
data (4713).jpg,1,4,5,5,-1,722,668,833,816
data (4715).jpg,2,4,5,1,-1,651,737,969,1106
data (4718).jpg,2,4,4,5,-1,420,710,635,959
data (4719).jpg,2,4,4,5,-1,332,622,566,903
data (4720).jpg,1,4,5,5,-1,369,861,694,1237
data (4721).jpg,2,3,4,1,-1,375,787,762,1227
data (4722).jpg,2,3,4,1,-1,351,781,759,1255
data (4723).jpg,1,4,5,5,-1,572,174,1027,741
data (4724).jpg,1,4,3,5,-1,644,50,1036,452
data (4725).jpg,1,4,3,5,-1,677,124,1027,574
data (4726).jpg,1,5,4,5,-1,406,575,644,881
data (4727).jpg,2,3,5,1,-1,635,262,976,620
data (4731).jpg,1,4,5,1,-1,411,341,993,1119
data (4732).jpg,1,4,6,1,-1,224,522,756,1268
data (4733).jpg,1,3,5,4,-1,427,618,558,747
data (4735).jpg,1,3,5,1,-1,413,567,583,726
data (4736).jpg,1,3,5,1,-1,221,548,378,719
data (4737).jpg,1,3,1,5,-1,137,697,710,1440
data (4738).jpg,2,1,4,5,-1,367,487,808,932
data (4739).jpg,2,1,5,5,-1,587,943,731,1090
data (4740).jpg,2,1,5,5,-1,237,702,754,1258
data (4741).jpg,2,1,4,5,-1,487,639,705,847
data (4742).jpg,2,1,4,5,-1,267,803,914,1442
data (4743).jpg,2,1,5,5,-1,87,895,637,1525
data (4744).jpg,2,1,5,5,-1,454,909,945,1481
data (4745).jpg,2,1,4,5,-1,391,830,748,1207
data (4746).jpg,2,1,4,5,-1,395,974,720,1322
data (4747).jpg,2,1,4,5,-1,430,1005,743,1353
data (4748).jpg,2,1,4,5,-1,509,720,731,1023
data (4749).jpg,2,1,4,5,-1,456,607,657,843
data (4750).jpg,2,1,4,5,-1,344,721,526,938
data (4751).jpg,2,1,5,5,-1,564,732,733,1074
data (4752).jpg,2,1,4,5,-1,518,1216,671,1405
data (4753).jpg,2,1,5,5,-1,425,713,728,1063
data (4754).jpg,2,4,6,1,-1,372,572,621,889
data (4755).jpg,1,3,5,1,-1,971,85,1254,393
data (4757).jpg,1,3,4,1,-1,435,742,803,1180
data (4758).jpg,1,4,6,5,-1,1088,267,1322,621
data (4759).jpg,1,4,6,5,-1,854,194,994,358
data (4760).jpg,1,4,6,5,-1,989,221,1260,534
data (4761).jpg,1,4,6,5,-1,965,226,1226,540
data (4762).jpg,1,4,6,5,-1,1240,311,1494,610
data (4763).jpg,1,3,6,1,-1,192,828,700,1436
data (4764).jpg,1,3,1,5,-1,362,454,656,829
data (4765).jpg,1,3,6,5,-1,381,601,726,989
data (4766).jpg,1,4,4,5,-1,220,1245,446,1514
data (4768).jpg,2,4,4,5,-1,312,945,684,1356
data (4769).jpg,1,4,6,5,-1,416,862,729,1324
data (4770).jpg,2,4,6,5,-1,522,583,686,793
data (4771).jpg,1,3,1,5,-1,272,901,748,1257
data (4772).jpg,2,4,2,5,-1,482,501,704,778
data (4773).jpg,2,4,5,5,-1,891,70,1089,256
data (4774).jpg,2,4,5,5,-1,883,74,1065,292
data (4775).jpg,2,4,3,6,-1,1034,156,1634,891
data (4776).jpg,2,4,6,5,-1,91,530,525,1023
data (4776).jpg,2,1,6,5,-1,563,758,1003,1213
data (4777).jpg,1,5,4,5,-1,550,750,680,911
data (4780).jpg,2,3,5,1,-1,293,555,727,1041
data (4783).jpg,1,4,4,1,-1,458,690,811,1134
data (4785).jpg,2,3,5,2,-1,501,952,610,1100
data (4786).jpg,1,3,3,5,-1,293,820,607,1121
data (4787).jpg,2,4,5,6,-1,128,1262,427,1587
data (4790).jpg,2,3,2,2,-1,376,1007,584,1209
data (4791).jpg,2,2,5,5,-1,820,627,924,722
data (4792).jpg,2,2,3,5,-1,534,922,701,1151
data (4793).jpg,2,2,3,5,-1,293,924,482,1115
data (4794).jpg,2,2,3,5,-1,689,724,880,948
data (4795).jpg,2,2,3,5,-1,701,972,899,1228
data (4796).jpg,2,2,3,5,-1,673,898,902,1130
data (4799).jpg,1,3,5,5,-1,489,817,606,963
data (4800).jpg,1,3,5,5,-1,357,1001,509,1219
data (4801).jpg,2,3,5,1,-1,244,757,849,1295
data (4802).jpg,2,3,4,1,-1,501,716,928,1209
data (4805).jpg,2,3,4,1,-1,496,934,872,1383
data (4806).jpg,2,3,5,6,-1,414,717,842,1181
data (4808).jpg,2,3,4,1,-1,306,676,956,1186
data (4812).jpg,2,3,4,1,-1,326,809,764,1284
data (4814).jpg,2,3,4,1,-1,266,837,692,1302
data (4822).jpg,2,3,4,1,-1,446,868,684,1149
data (4823).jpg,2,3,4,1,-1,305,768,838,1258
data (4831).jpg,2,3,4,1,-1,304,606,852,1162
data (4832).jpg,2,3,4,1,-1,435,713,632,918
data (4847).jpg,1,5,3,5,-1,411,430,856,1015
data (4848).jpg,1,5,3,5,-1,427,378,768,801
data (4849).jpg,1,5,6,5,-1,192,426,756,1029
data (4850).jpg,2,4,3,2,-1,395,881,629,1118
data (4851).jpg,2,4,3,2,-1,255,788,480,1021
data (4852).jpg,1,3,3,5,-1,406,776,575,1018
data (4853).jpg,1,5,5,5,-1,882,233,1211,575
data (4854).jpg,1,4,5,1,-1,385,277,654,807
data (4854).jpg,1,4,5,5,-1,1474,269,1757,694
data (4855).jpg,1,4,6,1,-1,774,261,1119,753
data (4856).jpg,1,4,6,5,-1,1309,301,1696,707
data (4857).jpg,1,4,6,1,-1,931,140,1198,445
data (4858).jpg,1,4,5,5,-1,1556,170,1829,515
data (4859).jpg,1,4,6,1,-1,453,251,679,572
data (4859).jpg,1,4,5,5,-1,1580,192,1839,533
data (4860).jpg,1,4,5,5,-1,949,262,1410,771
data (4861).jpg,1,4,4,5,-1,957,252,1363,768
data (4862).jpg,1,4,6,5,-1,1201,236,1417,512
data (4863).jpg,1,3,6,5,-1,821,197,1066,437
data (4864).jpg,1,4,6,5,-1,935,221,1370,768
data (4865).jpg,1,4,3,5,-1,1041,367,1439,816
data (4867).jpg,1,5,5,5,-1,1473,489,1558,608
data (4868).jpg,1,5,6,5,-1,1361,269,1543,484
data (4869).jpg,1,3,1,5,-1,186,762,538,1247
data (4870).jpg,1,3,5,5,-1,341,764,532,989
data (4871).jpg,1,4,5,5,-1,1388,290,1584,538
data (4872).jpg,1,4,4,5,-1,1423,312,1600,540
data (4873).jpg,1,4,4,5,-1,1354,253,1533,479
data (4874).jpg,1,4,5,5,-1,1201,160,1485,545
data (4875).jpg,1,4,4,5,-1,1021,349,1500,906
data (4876).jpg,1,4,1,5,-1,553,245,897,679
data (4876).jpg,1,4,5,5,-1,1701,413,1932,782
data (4877).jpg,1,4,4,5,-1,710,274,862,470
data (4877).jpg,1,4,5,5,-1,270,454,396,562
data (4877).jpg,1,4,5,5,-1,13,364,103,480
data (4878).jpg,1,4,4,5,-1,374,772,577,1034
data (4879).jpg,1,3,3,5,-1,540,326,812,675
data (4879).jpg,1,3,5,5,-1,1058,167,1327,521
data (4880).jpg,1,3,6,5,-1,971,196,1196,472
data (4880).jpg,1,3,1,5,-1,551,332,759,605
data (4880).jpg,1,3,3,5,-1,1828,265,2045,550
data (4881).jpg,1,3,3,5,-1,673,504,890,762
data (4883).jpg,1,4,1,5,-1,496,851,738,1249
data (4885).jpg,1,4,6,1,-1,524,230,758,541
data (4887).jpg,1,4,4,5,-1,531,829,836,1192
data (4888).jpg,2,3,5,2,-1,41,511,858,1550
data (4889).jpg,1,3,3,1,-1,73,916,536,1397
data (4889).jpg,1,4,5,5,-1,773,940,885,1067
data (4890).jpg,1,4,4,5,-1,291,1168,382,1291
data (4890).jpg,1,4,6,5,-1,838,795,931,895
data (4890).jpg,1,4,5,5,-1,402,843,508,941
data (4891).jpg,1,4,3,1,-1,241,761,503,1058
data (4892).jpg,1,4,6,1,-1,382,572,713,922
data (4893).jpg,1,4,5,1,-1,321,544,968,1294
data (4894).jpg,1,4,5,1,-1,222,561,813,1211
data (4895).jpg,1,3,6,1,-1,413,916,827,1336
data (4896).jpg,1,3,3,1,-1,198,964,583,1333
data (4897).jpg,1,3,6,1,-1,279,872,752,1347
data (4898).jpg,1,3,4,1,-1,271,936,719,1459
data (4899).jpg,1,3,4,1,-1,355,736,789,1265
data (4900).jpg,1,3,4,1,-1,150,726,740,1327
data (4901).jpg,1,3,4,1,-1,233,907,543,1232
data (4905).jpg,1,4,1,5,-1,545,614,748,901
data (4907).jpg,1,3,1,5,-1,603,620,814,967
data (4908).jpg,1,3,2,1,-1,349,472,739,945
data (4909).jpg,2,4,5,1,-1,840,989,1039,1222
data (4909).jpg,1,4,1,5,-1,349,626,479,834
data (4910).jpg,1,3,6,5,-1,566,691,904,1043
data (4911).jpg,1,2,5,5,-1,186,808,784,1523
data (4912).jpg,1,3,5,2,-1,523,52,717,211
data (4912).jpg,1,5,5,6,-1,1109,28,1409,260
data (4912).jpg,2,3,5,2,-1,541,684,771,890
data (4913).jpg,1,4,4,5,-1,459,790,605,940
data (4914).jpg,1,3,5,1,-1,398,712,637,975
data (4915).jpg,1,4,5,5,-1,36,615,269,845
data (4915).jpg,2,4,3,5,-1,414,643,564,829
data (4915).jpg,1,5,3,5,-1,602,480,718,630
data (4916).jpg,1,4,4,5,-1,113,812,329,1054
data (4918).jpg,1,3,6,5,-1,2,694,194,898
data (4919).jpg,1,3,6,5,-1,437,648,708,1033
data (4920).jpg,1,3,3,1,-1,412,602,718,951
data (4921).jpg,1,3,4,1,-1,558,855,844,1231
data (4922).jpg,2,5,4,5,-1,495,885,792,1213
data (4924).jpg,1,5,5,5,-1,246,751,580,1198
data (4925).jpg,1,4,4,5,-1,302,825,467,1029
data (4925).jpg,2,4,4,5,-1,688,937,818,1087
data (4926).jpg,1,3,5,5,-1,694,467,841,657
data (4927).jpg,2,3,5,6,-1,514,1000,650,1145
data (4933).jpg,1,3,2,5,-1,407,634,775,1080
data (4934).jpg,1,3,4,1,-1,458,577,643,767
data (4936).jpg,1,4,6,5,-1,1233,212,1566,671
data (4939).jpg,1,5,4,5,-1,1292,465,1517,700
data (4940).jpg,1,4,3,5,-1,803,175,1007,437
data (4941).jpg,2,5,3,5,-1,1282,341,1555,669
data (4942).jpg,1,4,6,5,-1,474,265,821,761
data (4943).jpg,1,4,3,5,-1,381,825,628,1160
data (4944).jpg,1,4,3,5,-1,436,819,681,1162
data (4945).jpg,1,4,5,5,-1,333,931,618,1252
data (4946).jpg,1,4,3,5,-1,231,760,558,1227
data (4947).jpg,1,5,5,5,-1,612,723,847,1079
data (4947).jpg,2,4,5,5,-1,407,856,540,1007
data (4948).jpg,2,4,3,5,-1,262,788,426,959
data (4948).jpg,1,5,3,5,-1,526,672,787,1047
data (4951).jpg,1,3,1,5,-1,597,705,712,849
data (4952).jpg,1,4,5,1,-1,560,858,716,1036
data (4953).jpg,1,3,3,5,-1,508,965,621,1091
